Today's Date:	16 March 2012	Date of Test:	9 March 2012, 06:07:54 AM
Filename:	MB_U04_DG23_Long-Turbo-New-Unit	Tester Channel:	22
Procedure:	MB_TAS5_DG23_Long_Turbo.000	Description:	Charger Internal Battery Long Turbo
Comment:	Previous unit failed
Rec#	Cyc#	Step	TestTime	StepTime	Amp-hr	Watt-hr	Amps	Volts	State	ES	DPt Time	ACImp/Ohms	DCIR/Ohms	VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	
16	1	5	  0d 00:12:42.9700012207031	  0d 00:03:0.00999999977648258	0.00000	0.00000	0.00000	3.44198	R	1	03/09/2012 6:20:37 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
17	1	5	  0d 00:13:42.9700012207031	  0d 00:04:0.00999999977648258	0.00000	0.00000	0.00000	3.44533	R	1	03/09/2012 6:21:37 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
18	1	5	  0d 00:14:42.9700012207031	  0d 00:05:0.00999999977648258	0.00000	0.00000	0.00000	3.44739	R	1	03/09/2012 6:22:37 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
19	1	5	  0d 00:15:42.9700012207031	  0d 00:06:0.00999999977648258	0.00000	0.00000	0.00000	3.44884	R	1	03/09/2012 6:23:37 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
20	1	5	  0d 00:16:42.9700012207031	  0d 00:07:0.00999999977648258	0.00000	0.00000	0.00000	3.44999	R	1	03/09/2012 6:24:37 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
21	1	5	  0d 00:17:42.9700012207031	  0d 00:08:0.00999999977648258	0.00000	0.00000	0.00000	3.45083	R	1	03/09/2012 6:25:37 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
22	1	5	  0d 00:18:42.9700012207031	  0d 00:09:0.00999999977648258	0.00000	0.00000	0.00000	3.45151	R	1	03/09/2012 6:26:37 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
23	1	5	  0d 00:19:42.9599990844727	  0d 00:10:0	0.00000	0.00000	0.00000	3.45212	R	129	03/09/2012 6:27:37 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
24	1	6	  0d 00:19:43.0499992370605	  0d 00:00:0.0900000035762787	0.00000	0.00000	0.00015	3.45174	C	0	03/09/2012 6:27:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
25	1	6	  0d 00:20:43.0499992370605	  0d 00:01:0.0900000035762787	0.01323	0.05425	0.80011	4.13718	C	1	03/09/2012 6:28:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
